token,question_id,question_total_runs,question_success_count,question_baseline_success_rate,n_with_token,n_without_token,succ_with_token,succ_without_token,delta_q
instantiate,864,28,11,0.39285714285714285,22,6,0.45454545454545453,0.16666666666666666,0.28787878787878785
instantiate,492,28,25,0.8928571428571429,21,7,0.9523809523809523,0.7142857142857143,0.23809523809523803
instantiate,839,25,19,0.76,24,1,0.7916666666666666,0.0,0.7916666666666666
instantiate,622,29,7,0.2413793103448276,2,27,0.5,0.2222222222222222,0.2777777777777778
instantiate,827,27,2,0.07407407407407407,16,11,0.0,0.18181818181818182,-0.18181818181818182
instantiate,1095,29,26,0.896551724137931,27,2,0.9629629629629629,0.0,0.9629629629629629
instantiate,1218,23,7,0.30434782608695654,8,15,0.375,0.26666666666666666,0.10833333333333334
instantiate,530,29,26,0.896551724137931,25,4,1.0,0.25,0.75
instantiate,1201,26,2,0.07692307692307693,19,7,0.10526315789473684,0.0,0.10526315789473684
instantiate,834,27,2,0.07407407407407407,23,4,0.08695652173913043,0.0,0.08695652173913043
instantiate,923,27,2,0.07407407407407407,16,11,0.0625,0.09090909090909091,-0.02840909090909091
instantiate,49,27,26,0.9629629629629629,26,1,0.9615384615384616,1.0,-0.038461538461538436
instantiate,950,26,22,0.8461538461538461,25,1,0.88,0.0,0.88
instantiate,1139,27,4,0.14814814814814814,9,18,0.1111111111111111,0.16666666666666666,-0.05555555555555555
instantiate,270,27,24,0.8888888888888888,24,3,1.0,0.0,1.0
instantiate,1020,24,10,0.4166666666666667,22,2,0.45454545454545453,0.0,0.45454545454545453
instantiate,92,27,2,0.07407407407407407,25,2,0.08,0.0,0.08
instantiate,466,25,5,0.2,21,4,0.23809523809523808,0.0,0.23809523809523808
instantiate,495,30,16,0.5333333333333333,4,26,0.75,0.5,0.25
instantiate,1142,28,5,0.17857142857142858,23,5,0.13043478260869565,0.4,-0.26956521739130435
instantiate,195,30,27,0.9,25,5,1.0,0.4,0.6
instantiate,1033,27,1,0.037037037037037035,25,2,0.04,0.0,0.04
instantiate,167,29,26,0.896551724137931,27,2,0.9629629629629629,0.0,0.9629629629629629
instantiate,189,24,1,0.041666666666666664,19,5,0.05263157894736842,0.0,0.05263157894736842
instantiate,445,27,1,0.037037037037037035,20,7,0.0,0.14285714285714285,-0.14285714285714285
instantiate,1002,27,18,0.6666666666666666,6,21,1.0,0.5714285714285714,0.4285714285714286
instantiate,279,30,7,0.23333333333333334,7,23,0.42857142857142855,0.17391304347826086,0.2546583850931677
instantiate,375,24,20,0.8333333333333334,22,2,0.8636363636363636,0.5,0.36363636363636365
instantiate,415,26,20,0.7692307692307693,25,1,0.8,0.0,0.8
instantiate,956,26,2,0.07692307692307693,25,1,0.08,0.0,0.08
instantiate,944,28,1,0.03571428571428571,20,8,0.05,0.0,0.05
instantiate,983,27,25,0.9259259259259259,25,2,0.96,0.5,0.45999999999999996
instantiate,561,29,22,0.7586206896551724,27,2,0.8148148148148148,0.0,0.8148148148148148
instantiate,880,28,8,0.2857142857142857,26,2,0.3076923076923077,0.0,0.3076923076923077
instantiate,1000,27,4,0.14814814814814814,21,6,0.19047619047619047,0.0,0.19047619047619047
instantiate,252,30,20,0.6666666666666666,24,6,0.7916666666666666,0.16666666666666666,0.625
instantiate,1164,26,14,0.5384615384615384,11,15,0.5454545454545454,0.5333333333333333,0.012121212121212088
instantiate,485,27,7,0.25925925925925924,24,3,0.2916666666666667,0.0,0.2916666666666667
instantiate,447,29,21,0.7241379310344828,12,17,0.8333333333333334,0.6470588235294118,0.18627450980392157
instantiate,1147,29,20,0.6896551724137931,23,6,0.782608695652174,0.3333333333333333,0.44927536231884063
instantiate,150,25,2,0.08,18,7,0.1111111111111111,0.0,0.1111111111111111
instantiate,45,27,25,0.9259259259259259,23,4,1.0,0.5,0.5
instantiate,68,27,17,0.6296296296296297,16,11,0.5625,0.7272727272727273,-0.1647727272727273
instantiate,573,28,20,0.7142857142857143,24,4,0.75,0.5,0.25
instantiate,554,30,25,0.8333333333333334,29,1,0.8620689655172413,0.0,0.8620689655172413
instantiate,1155,26,8,0.3076923076923077,21,5,0.2857142857142857,0.4,-0.11428571428571432
instantiate,740,27,1,0.037037037037037035,26,1,0.038461538461538464,0.0,0.038461538461538464
instantiate,369,25,6,0.24,22,3,0.22727272727272727,0.3333333333333333,-0.10606060606060605
instantiate,291,28,21,0.75,27,1,0.7777777777777778,0.0,0.7777777777777778
instantiate,1121,24,5,0.20833333333333334,16,8,0.25,0.125,0.125
analyze,165,27,22,0.8148148148148148,26,1,0.8076923076923077,1.0,-0.1923076923076923
analyze,790,28,1,0.03571428571428571,26,2,0.038461538461538464,0.0,0.038461538461538464
analyze,542,27,14,0.5185185185185185,15,12,0.6,0.4166666666666667,0.1833333333333333
analyze,615,28,26,0.9285714285714286,26,2,0.9230769230769231,1.0,-0.07692307692307687
analyze,169,29,26,0.896551724137931,28,1,0.9285714285714286,0.0,0.9285714285714286
analyze,49,27,26,0.9629629629629629,26,1,1.0,0.0,1.0
analyze,466,25,5,0.2,24,1,0.20833333333333334,0.0,0.20833333333333334
analyze,1142,28,5,0.17857142857142858,27,1,0.18518518518518517,0.0,0.18518518518518517
analyze,214,26,1,0.038461538461538464,15,11,0.06666666666666667,0.0,0.06666666666666667
analyze,1033,27,1,0.037037037037037035,26,1,0.038461538461538464,0.0,0.038461538461538464
analyze,561,29,22,0.7586206896551724,28,1,0.7857142857142857,0.0,0.7857142857142857
analyze,716,27,23,0.8518518518518519,26,1,0.8461538461538461,1.0,-0.15384615384615385
analyze,887,27,12,0.4444444444444444,25,2,0.48,0.0,0.48
analyze,1000,27,4,0.14814814814814814,26,1,0.15384615384615385,0.0,0.15384615384615385
analyze,252,30,20,0.6666666666666666,24,6,0.7083333333333334,0.5,0.20833333333333337
analyze,554,30,25,0.8333333333333334,28,2,0.8214285714285714,1.0,-0.1785714285714286
analyze,369,25,6,0.24,23,2,0.2608695652173913,0.0,0.2608695652173913
check-constraint,790,28,1,0.03571428571428571,2,26,0.0,0.038461538461538464,-0.038461538461538464
check-constraint,844,28,4,0.14285714285714285,2,26,0.0,0.15384615384615385,-0.15384615384615385
check-constraint,899,27,1,0.037037037037037035,21,6,0.047619047619047616,0.0,0.047619047619047616
check-constraint,1028,25,5,0.2,15,10,0.06666666666666667,0.4,-0.33333333333333337
check-constraint,542,27,14,0.5185185185185185,10,17,0.4,0.5882352941176471,-0.18823529411764706
check-constraint,1025,24,9,0.375,19,5,0.47368421052631576,0.0,0.47368421052631576
check-constraint,226,29,21,0.7241379310344828,24,5,0.8333333333333334,0.2,0.6333333333333333
check-constraint,715,26,2,0.07692307692307693,1,25,0.0,0.08,-0.08
check-constraint,840,27,14,0.5185185185185185,8,19,0.5,0.5263157894736842,-0.02631578947368418
check-constraint,662,27,19,0.7037037037037037,25,2,0.76,0.0,0.76
check-constraint,1312,26,2,0.07692307692307693,17,9,0.058823529411764705,0.1111111111111111,-0.0522875816993464
check-constraint,721,25,16,0.64,5,20,0.6,0.65,-0.050000000000000044
check-constraint,1132,30,1,0.03333333333333333,25,5,0.0,0.2,-0.2
check-constraint,842,27,16,0.5925925925925926,24,3,0.625,0.3333333333333333,0.2916666666666667
check-constraint,391,26,11,0.4230769230769231,24,2,0.4166666666666667,0.5,-0.08333333333333331
check-constraint,492,28,25,0.8928571428571429,23,5,1.0,0.4,0.6
check-constraint,839,25,19,0.76,8,17,0.75,0.7647058823529411,-0.014705882352941124
check-constraint,622,29,7,0.2413793103448276,3,26,0.3333333333333333,0.23076923076923078,0.10256410256410253
check-constraint,827,27,2,0.07407407407407407,20,7,0.1,0.0,0.1
check-constraint,1218,23,7,0.30434782608695654,16,7,0.375,0.14285714285714285,0.23214285714285715
check-constraint,530,29,26,0.896551724137931,26,3,0.9615384615384616,0.3333333333333333,0.6282051282051282
check-constraint,1201,26,2,0.07692307692307693,7,19,0.0,0.10526315789473684,-0.10526315789473684
check-constraint,834,27,2,0.07407407407407407,11,16,0.0,0.125,-0.125
check-constraint,923,27,2,0.07407407407407407,13,14,0.15384615384615385,0.0,0.15384615384615385
check-constraint,950,26,22,0.8461538461538461,24,2,0.8333333333333334,1.0,-0.16666666666666663
check-constraint,1139,27,4,0.14814814814814814,14,13,0.07142857142857142,0.23076923076923078,-0.15934065934065936
check-constraint,466,25,5,0.2,16,9,0.3125,0.0,0.3125
check-constraint,609,28,21,0.75,19,9,0.6842105263157895,0.8888888888888888,-0.20467836257309935
check-constraint,495,30,16,0.5333333333333333,27,3,0.5925925925925926,0.0,0.5925925925925926
check-constraint,1142,28,5,0.17857142857142858,15,13,0.2,0.15384615384615385,0.046153846153846156
check-constraint,214,26,1,0.038461538461538464,16,10,0.0,0.1,-0.1
check-constraint,1033,27,1,0.037037037037037035,24,3,0.041666666666666664,0.0,0.041666666666666664
check-constraint,468,27,25,0.9259259259259259,25,2,1.0,0.0,1.0
check-constraint,189,24,1,0.041666666666666664,6,18,0.0,0.05555555555555555,-0.05555555555555555
check-constraint,445,27,1,0.037037037037037035,7,20,0.0,0.05,-0.05
check-constraint,1002,27,18,0.6666666666666666,12,15,0.5833333333333334,0.7333333333333333,-0.1499999999999999
check-constraint,375,24,20,0.8333333333333334,4,20,1.0,0.8,0.19999999999999996
check-constraint,1060,25,2,0.08,17,8,0.0,0.25,-0.25
check-constraint,944,28,1,0.03571428571428571,20,8,0.0,0.125,-0.125
check-constraint,983,27,25,0.9259259259259259,14,13,0.9285714285714286,0.9230769230769231,0.005494505494505475
check-constraint,561,29,22,0.7586206896551724,2,27,1.0,0.7407407407407407,0.2592592592592593
check-constraint,887,27,12,0.4444444444444444,1,26,0.0,0.46153846153846156,-0.46153846153846156
check-constraint,880,28,8,0.2857142857142857,18,10,0.2777777777777778,0.3,-0.0222222222222222
check-constraint,252,30,20,0.6666666666666666,13,17,0.6153846153846154,0.7058823529411765,-0.0904977375565611
check-constraint,1164,26,14,0.5384615384615384,19,7,0.631578947368421,0.2857142857142857,0.3458646616541353
check-constraint,485,27,7,0.25925925925925924,1,26,0.0,0.2692307692307692,-0.2692307692307692
check-constraint,447,29,21,0.7241379310344828,23,6,0.9130434782608695,0.0,0.9130434782608695
check-constraint,1147,29,20,0.6896551724137931,25,4,0.72,0.5,0.21999999999999997
check-constraint,150,25,2,0.08,1,24,0.0,0.08333333333333333,-0.08333333333333333
check-constraint,68,27,17,0.6296296296296297,5,22,0.4,0.6818181818181818,-0.28181818181818175
check-constraint,573,28,20,0.7142857142857143,24,4,0.7916666666666666,0.25,0.5416666666666666
check-constraint,1155,26,8,0.3076923076923077,21,5,0.2857142857142857,0.4,-0.11428571428571432
check-constraint,851,26,3,0.11538461538461539,10,16,0.3,0.0,0.3
check-constraint,291,28,21,0.75,17,11,0.9411764705882353,0.45454545454545453,0.48663101604278075
check-constraint,1121,24,5,0.20833333333333334,3,21,0.3333333333333333,0.19047619047619047,0.14285714285714285
backtrack,844,28,4,0.14285714285714285,3,25,0.0,0.16,-0.16
backtrack,840,27,14,0.5185185185185185,3,24,0.6666666666666666,0.5,0.16666666666666663
backtrack,1312,26,2,0.07692307692307693,8,18,0.0,0.1111111111111111,-0.1111111111111111
backtrack,391,26,11,0.4230769230769231,12,14,0.25,0.5714285714285714,-0.3214285714285714
backtrack,839,25,19,0.76,2,23,0.0,0.8260869565217391,-0.8260869565217391
backtrack,827,27,2,0.07407407407407407,2,25,0.0,0.08,-0.08
backtrack,923,27,2,0.07407407407407407,25,2,0.08,0.0,0.08
backtrack,1020,24,10,0.4166666666666667,2,22,0.5,0.4090909090909091,0.09090909090909088
backtrack,1033,27,1,0.037037037037037035,1,26,0.0,0.038461538461538464,-0.038461538461538464
backtrack,189,24,1,0.041666666666666664,5,19,0.0,0.05263157894736842,-0.05263157894736842
backtrack,445,27,1,0.037037037037037035,3,24,0.0,0.041666666666666664,-0.041666666666666664
backtrack,561,29,22,0.7586206896551724,9,20,0.8888888888888888,0.7,0.18888888888888888
backtrack,740,27,1,0.037037037037037035,1,26,0.0,0.038461538461538464,-0.038461538461538464
backtrack,851,26,3,0.11538461538461539,2,24,0.5,0.08333333333333333,0.4166666666666667
backtrack,1121,24,5,0.20833333333333334,4,20,0.25,0.2,0.04999999999999999
conclude,844,28,4,0.14285714285714285,20,8,0.15,0.125,0.024999999999999994
conclude,222,27,1,0.037037037037037035,22,5,0.045454545454545456,0.0,0.045454545454545456
conclude,899,27,1,0.037037037037037035,22,5,0.0,0.2,-0.2
conclude,946,26,19,0.7307692307692307,16,10,0.75,0.7,0.050000000000000044
conclude,1028,25,5,0.2,19,6,0.21052631578947367,0.16666666666666666,0.043859649122807015
conclude,542,27,14,0.5185185185185185,22,5,0.6363636363636364,0.0,0.6363636363636364
conclude,185,26,24,0.9230769230769231,21,5,1.0,0.6,0.4
conclude,1025,24,9,0.375,18,6,0.5,0.0,0.5
conclude,226,29,21,0.7241379310344828,20,9,0.9,0.3333333333333333,0.5666666666666667
conclude,715,26,2,0.07692307692307693,19,7,0.0,0.2857142857142857,-0.2857142857142857
conclude,840,27,14,0.5185185185185185,23,4,0.5217391304347826,0.5,0.021739130434782594
conclude,615,28,26,0.9285714285714286,22,6,1.0,0.6666666666666666,0.33333333333333337
conclude,172,29,27,0.9310344827586207,18,11,1.0,0.8181818181818182,0.18181818181818177
conclude,662,27,19,0.7037037037037037,23,4,0.8260869565217391,0.0,0.8260869565217391
conclude,169,29,26,0.896551724137931,14,15,1.0,0.8,0.19999999999999996
conclude,1312,26,2,0.07692307692307693,11,15,0.09090909090909091,0.06666666666666667,0.024242424242424246
conclude,721,25,16,0.64,19,6,0.7368421052631579,0.3333333333333333,0.40350877192982454
conclude,1132,30,1,0.03333333333333333,21,9,0.0,0.1111111111111111,-0.1111111111111111
conclude,842,27,16,0.5925925925925926,21,6,0.7142857142857143,0.16666666666666666,0.5476190476190477
conclude,605,26,13,0.5,23,3,0.5217391304347826,0.3333333333333333,0.18840579710144928
conclude,391,26,11,0.4230769230769231,16,10,0.5625,0.2,0.3625
conclude,522,28,18,0.6428571428571429,23,5,0.6956521739130435,0.4,0.29565217391304344
conclude,492,28,25,0.8928571428571429,25,3,1.0,0.0,1.0
conclude,839,25,19,0.76,24,1,0.7916666666666666,0.0,0.7916666666666666
conclude,622,29,7,0.2413793103448276,6,23,0.0,0.30434782608695654,-0.30434782608695654
conclude,827,27,2,0.07407407407407407,19,8,0.10526315789473684,0.0,0.10526315789473684
conclude,1095,29,26,0.896551724137931,21,8,1.0,0.625,0.375
conclude,530,29,26,0.896551724137931,24,5,1.0,0.4,0.6
conclude,1201,26,2,0.07692307692307693,20,6,0.0,0.3333333333333333,-0.3333333333333333
conclude,250,27,26,0.9629629629629629,25,2,1.0,0.5,0.5
conclude,834,27,2,0.07407407407407407,20,7,0.05,0.14285714285714285,-0.09285714285714285
conclude,923,27,2,0.07407407407407407,23,4,0.08695652173913043,0.0,0.08695652173913043
conclude,49,27,26,0.9629629629629629,24,3,1.0,0.6666666666666666,0.33333333333333337
conclude,183,30,26,0.8666666666666667,19,11,1.0,0.6363636363636364,0.36363636363636365
conclude,120,27,20,0.7407407407407407,24,3,0.7916666666666666,0.3333333333333333,0.4583333333333333
conclude,1139,27,4,0.14814814814814814,20,7,0.2,0.0,0.2
conclude,876,27,5,0.18518518518518517,22,5,0.22727272727272727,0.0,0.22727272727272727
conclude,270,27,24,0.8888888888888888,8,19,1.0,0.8421052631578947,0.1578947368421053
conclude,92,27,2,0.07407407407407407,22,5,0.09090909090909091,0.0,0.09090909090909091
conclude,466,25,5,0.2,17,8,0.17647058823529413,0.25,-0.07352941176470587
conclude,609,28,21,0.75,12,16,0.75,0.75,0.0
conclude,52,29,26,0.896551724137931,17,12,1.0,0.75,0.25
conclude,495,30,16,0.5333333333333333,23,7,0.6521739130434783,0.14285714285714285,0.5093167701863355
conclude,1142,28,5,0.17857142857142858,21,7,0.19047619047619047,0.14285714285714285,0.047619047619047616
conclude,195,30,27,0.9,25,5,1.0,0.4,0.6
conclude,214,26,1,0.038461538461538464,14,12,0.0,0.08333333333333333,-0.08333333333333333
conclude,1033,27,1,0.037037037037037035,21,6,0.0,0.16666666666666666,-0.16666666666666666
conclude,468,27,25,0.9259259259259259,23,4,1.0,0.5,0.5
conclude,167,29,26,0.896551724137931,25,4,1.0,0.25,0.75
conclude,189,24,1,0.041666666666666664,18,6,0.0,0.16666666666666666,-0.16666666666666666
conclude,445,27,1,0.037037037037037035,20,7,0.0,0.14285714285714285,-0.14285714285714285
conclude,1002,27,18,0.6666666666666666,22,5,0.7727272727272727,0.2,0.5727272727272728
conclude,279,30,7,0.23333333333333334,20,10,0.3,0.1,0.19999999999999998
conclude,375,24,20,0.8333333333333334,18,6,0.9444444444444444,0.5,0.4444444444444444
conclude,1060,25,2,0.08,20,5,0.05,0.2,-0.15000000000000002
conclude,415,26,20,0.7692307692307693,14,12,0.7857142857142857,0.75,0.0357142857142857
conclude,956,26,2,0.07692307692307693,20,6,0.05,0.16666666666666666,-0.11666666666666665
conclude,944,28,1,0.03571428571428571,21,7,0.047619047619047616,0.0,0.047619047619047616
conclude,983,27,25,0.9259259259259259,25,2,0.96,0.5,0.45999999999999996
conclude,561,29,22,0.7586206896551724,25,4,0.88,0.0,0.88
conclude,716,27,23,0.8518518518518519,26,1,0.8846153846153846,0.0,0.8846153846153846
conclude,887,27,12,0.4444444444444444,18,9,0.5555555555555556,0.2222222222222222,0.33333333333333337
conclude,880,28,8,0.2857142857142857,21,7,0.23809523809523808,0.42857142857142855,-0.19047619047619047
conclude,1000,27,4,0.14814814814814814,19,8,0.21052631578947367,0.0,0.21052631578947367
conclude,252,30,20,0.6666666666666666,14,16,0.6428571428571429,0.6875,-0.044642857142857095
conclude,1164,26,14,0.5384615384615384,16,10,0.625,0.4,0.22499999999999998
conclude,485,27,7,0.25925925925925924,21,6,0.2857142857142857,0.16666666666666666,0.11904761904761904
conclude,447,29,21,0.7241379310344828,17,12,0.8823529411764706,0.5,0.38235294117647056
conclude,1147,29,20,0.6896551724137931,23,6,0.6956521739130435,0.6666666666666666,0.02898550724637683
conclude,150,25,2,0.08,18,7,0.05555555555555555,0.14285714285714285,-0.0873015873015873
conclude,45,27,25,0.9259259259259259,24,3,1.0,0.3333333333333333,0.6666666666666667
conclude,68,27,17,0.6296296296296297,22,5,0.5909090909090909,0.8,-0.2090909090909091
conclude,573,28,20,0.7142857142857143,24,4,0.75,0.5,0.25
conclude,554,30,25,0.8333333333333334,24,6,0.9583333333333334,0.3333333333333333,0.625
conclude,740,27,1,0.037037037037037035,20,7,0.05,0.0,0.05
conclude,851,26,3,0.11538461538461539,19,7,0.15789473684210525,0.0,0.15789473684210525
conclude,369,25,6,0.24,20,5,0.2,0.4,-0.2
conclude,291,28,21,0.75,22,6,0.8636363636363636,0.3333333333333333,0.5303030303030303
conclude,1121,24,5,0.20833333333333334,18,6,0.2777777777777778,0.0,0.2777777777777778
guess,844,28,4,0.14285714285714285,6,22,0.0,0.18181818181818182,-0.18181818181818182
guess,542,27,14,0.5185185185185185,17,10,0.5882352941176471,0.4,0.18823529411764706
guess,840,27,14,0.5185185185185185,13,14,0.46153846153846156,0.5714285714285714,-0.10989010989010983
guess,1312,26,2,0.07692307692307693,19,7,0.05263157894736842,0.14285714285714285,-0.09022556390977443
guess,391,26,11,0.4230769230769231,15,11,0.4,0.45454545454545453,-0.05454545454545451
guess,120,27,20,0.7407407407407407,1,26,1.0,0.7307692307692307,0.2692307692307693
guess,1142,28,5,0.17857142857142858,7,21,0.42857142857142855,0.09523809523809523,0.3333333333333333
guess,214,26,1,0.038461538461538464,4,22,0.0,0.045454545454545456,-0.045454545454545456
guess,1033,27,1,0.037037037037037035,5,22,0.0,0.045454545454545456,-0.045454545454545456
guess,189,24,1,0.041666666666666664,2,22,0.0,0.045454545454545456,-0.045454545454545456
guess,445,27,1,0.037037037037037035,2,25,0.5,0.0,0.5
guess,1164,26,14,0.5384615384615384,2,24,0.5,0.5416666666666666,-0.04166666666666663
case-split,844,28,4,0.14285714285714285,7,21,0.0,0.19047619047619047,-0.19047619047619047
case-split,899,27,1,0.037037037037037035,20,7,0.05,0.0,0.05
case-split,535,26,14,0.5384615384615384,9,17,0.5555555555555556,0.5294117647058824,0.02614379084967322
case-split,542,27,14,0.5185185185185185,2,25,1.0,0.48,0.52
case-split,1025,24,9,0.375,20,4,0.45,0.0,0.45
case-split,226,29,21,0.7241379310344828,24,5,0.8333333333333334,0.2,0.6333333333333333
case-split,840,27,14,0.5185185185185185,13,14,0.7692307692307693,0.2857142857142857,0.4835164835164836
case-split,1312,26,2,0.07692307692307693,9,17,0.0,0.11764705882352941,-0.11764705882352941
case-split,1132,30,1,0.03333333333333333,24,6,0.0,0.16666666666666666,-0.16666666666666666
case-split,842,27,16,0.5925925925925926,17,10,0.7058823529411765,0.4,0.3058823529411765
case-split,391,26,11,0.4230769230769231,24,2,0.4166666666666667,0.5,-0.08333333333333331
case-split,522,28,18,0.6428571428571429,27,1,0.6296296296296297,1.0,-0.37037037037037035
case-split,827,27,2,0.07407407407407407,6,21,0.16666666666666666,0.047619047619047616,0.11904761904761904
case-split,1218,23,7,0.30434782608695654,3,20,0.0,0.35,-0.35
case-split,1201,26,2,0.07692307692307693,13,13,0.0,0.15384615384615385,-0.15384615384615385
case-split,834,27,2,0.07407407407407407,12,15,0.08333333333333333,0.06666666666666667,0.016666666666666663
case-split,1139,27,4,0.14814814814814814,8,19,0.0,0.21052631578947367,-0.21052631578947367
case-split,1142,28,5,0.17857142857142858,2,26,0.0,0.19230769230769232,-0.19230769230769232
case-split,1033,27,1,0.037037037037037035,2,25,0.0,0.04,-0.04
case-split,189,24,1,0.041666666666666664,1,23,0.0,0.043478260869565216,-0.043478260869565216
case-split,445,27,1,0.037037037037037035,9,18,0.0,0.05555555555555555,-0.05555555555555555
case-split,944,28,1,0.03571428571428571,18,10,0.05555555555555555,0.0,0.05555555555555555
case-split,561,29,22,0.7586206896551724,20,9,0.85,0.5555555555555556,0.2944444444444444
case-split,887,27,12,0.4444444444444444,6,21,0.6666666666666666,0.38095238095238093,0.2857142857142857
case-split,880,28,8,0.2857142857142857,14,14,0.0,0.5714285714285714,-0.5714285714285714
case-split,485,27,7,0.25925925925925924,19,8,0.3157894736842105,0.125,0.1907894736842105
case-split,447,29,21,0.7241379310344828,16,13,0.875,0.5384615384615384,0.33653846153846156
case-split,150,25,2,0.08,5,20,0.2,0.05,0.15000000000000002
case-split,1121,24,5,0.20833333333333334,3,21,0.0,0.23809523809523808,-0.23809523809523808
rewrite,844,28,4,0.14285714285714285,15,13,0.06666666666666667,0.23076923076923078,-0.16410256410256413
rewrite,542,27,14,0.5185185185185185,13,14,0.46153846153846156,0.5714285714285714,-0.10989010989010983
rewrite,715,26,2,0.07692307692307693,13,13,0.0,0.15384615384615385,-0.15384615384615385
rewrite,840,27,14,0.5185185185185185,19,8,0.5263157894736842,0.5,0.02631578947368418
rewrite,224,7,5,0.7142857142857143,1,6,0.0,0.8333333333333334,-0.8333333333333334
rewrite,1312,26,2,0.07692307692307693,6,20,0.0,0.1,-0.1
rewrite,348,27,25,0.9259259259259259,24,3,0.9166666666666666,1.0,-0.08333333333333337
rewrite,522,28,18,0.6428571428571429,22,6,0.6818181818181818,0.5,0.18181818181818177
rewrite,864,28,11,0.39285714285714285,26,2,0.4230769230769231,0.0,0.4230769230769231
rewrite,492,28,25,0.8928571428571429,20,8,1.0,0.625,0.375
rewrite,839,25,19,0.76,24,1,0.7916666666666666,0.0,0.7916666666666666
rewrite,1218,23,7,0.30434782608695654,5,18,0.2,0.3333333333333333,-0.1333333333333333
rewrite,530,29,26,0.896551724137931,26,3,1.0,0.0,1.0
rewrite,1201,26,2,0.07692307692307693,1,25,0.0,0.08,-0.08
rewrite,250,27,26,0.9629629629629629,26,1,1.0,0.0,1.0
rewrite,923,27,2,0.07407407407407407,23,4,0.08695652173913043,0.0,0.08695652173913043
rewrite,950,26,22,0.8461538461538461,11,15,0.7272727272727273,0.9333333333333333,-0.20606060606060606
rewrite,120,27,20,0.7407407407407407,8,19,0.75,0.7368421052631579,0.013157894736842146
rewrite,1139,27,4,0.14814814814814814,12,15,0.25,0.06666666666666667,0.18333333333333335
rewrite,876,27,5,0.18518518518518517,26,1,0.19230769230769232,0.0,0.19230769230769232
rewrite,270,27,24,0.8888888888888888,4,23,1.0,0.8695652173913043,0.13043478260869568
rewrite,466,25,5,0.2,23,2,0.21739130434782608,0.0,0.21739130434782608
rewrite,495,30,16,0.5333333333333333,17,13,0.5882352941176471,0.46153846153846156,0.12669683257918551
rewrite,1142,28,5,0.17857142857142858,25,3,0.2,0.0,0.2
rewrite,195,30,27,0.9,9,21,0.8888888888888888,0.9047619047619048,-0.015873015873015928
rewrite,1033,27,1,0.037037037037037035,23,4,0.0,0.25,-0.25
rewrite,189,24,1,0.041666666666666664,21,3,0.0,0.3333333333333333,-0.3333333333333333
rewrite,445,27,1,0.037037037037037035,21,6,0.0,0.16666666666666666,-0.16666666666666666
rewrite,1002,27,18,0.6666666666666666,26,1,0.6923076923076923,0.0,0.6923076923076923
rewrite,944,28,1,0.03571428571428571,14,14,0.07142857142857142,0.0,0.07142857142857142
rewrite,983,27,25,0.9259259259259259,7,20,1.0,0.9,0.09999999999999998
rewrite,561,29,22,0.7586206896551724,27,2,0.8148148148148148,0.0,0.8148148148148148
rewrite,716,27,23,0.8518518518518519,24,3,0.9583333333333334,0.0,0.9583333333333334
rewrite,887,27,12,0.4444444444444444,3,24,0.6666666666666666,0.4166666666666667,0.24999999999999994
rewrite,252,30,20,0.6666666666666666,12,18,0.5833333333333334,0.7222222222222222,-0.13888888888888884
rewrite,1164,26,14,0.5384615384615384,24,2,0.5833333333333334,0.0,0.5833333333333334
rewrite,485,27,7,0.25925925925925924,6,21,0.5,0.19047619047619047,0.30952380952380953
rewrite,447,29,21,0.7241379310344828,10,19,0.8,0.6842105263157895,0.11578947368421055
rewrite,1147,29,20,0.6896551724137931,18,11,0.8333333333333334,0.45454545454545453,0.37878787878787884
rewrite,150,25,2,0.08,6,19,0.16666666666666666,0.05263157894736842,0.11403508771929824
rewrite,68,27,17,0.6296296296296297,18,9,0.6666666666666666,0.5555555555555556,0.11111111111111105
rewrite,851,26,3,0.11538461538461539,21,5,0.14285714285714285,0.0,0.14285714285714285
rewrite,1121,24,5,0.20833333333333334,15,9,0.3333333333333333,0.0,0.3333333333333333
